"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
2010,250,500,19,19,0,0,0,0,0,0
2060,250,500,96,90,4,2,2,2,0.0800395256916996,-0.300395256916996
2110,250,500,3,3,0,0,0,0,0,0
2120,250,500,0,0,0,0,0,0,0,0
2140,250,500,25,24,1,0,1,0,0.0869565217391305,0
2190,250,500,0,0,0,0,0,0,0,0
2210,250,500,17,13,4,0,3,1,0.295454545454545,-0.16501976284585
2240,250,500,0,0,0,0,0,0,0,0
2250,250,500,0,0,0,0,0,0,0,0
2260,250,500,0,0,0,0,0,0,0,0
2300,250,500,526,496,19,11,8,11,1.11363636363636,-1.51383399209486
2490,250,500,60,58,1,1,1,0,0.0543478260869565,0
2540,250,500,0,0,0,0,0,0,0,0
2550,250,500,0,0,0,0,0,0,0,0
2580,250,500,38,36,0,2,0,0,0,0
2610,250,500,207,191,8,8,4,4,0.362648221343874,-0.822134387351779
2630,250,500,47,45,0,2,0,0,0,0
2640,250,500,16,14,1,1,0,1,0,-0.103754940711462
2730,250,500,12640,11798,541,301,270,271,26.9847564470859,-27.9063065525852
2882,250,500,0,0,0,0,0,0,0,0
2890,250,500,4443,3953,291,199,128,162,12.2391304347826,-18.0671936758893
2920,250,500,14,12,0,2,0,0,0,0
2930,250,500,147,106,41,0,21,20,1.75790513833992,-2.28458498023715
2940,250,500,182,164,11,7,4,7,0.216403162055336,-0.544481065841839
2950,250,500,121,107,13,1,6,7,0.532608695652174,-0.933794466403162
2971,250,500,0,0,0,0,0,0,0,0
3091,250,500,1485,1299,147,39,67,80,6.32068906130372,-8.55434782608696
3100,250,500,11,11,0,0,0,0,0,0
3120,250,500,12,11,0,1,0,0,0,0
3131,250,500,3300,3123,89,88,47,42,4.56620553359684,-4.28754940711462
3160,250,500,38797,35959,1961,877,1006,953,100.392406359848,-101.425194737403
3190,250,500,106,100,4,2,3,1,0.400197628458498,-0.0948616600790514
3200,250,500,36,33,1,2,0,1,0,-0.0316205533596838
3210,250,500,1,1,0,0,0,0,0,0
3250,250,500,2408,2280,82,46,37,45,3.66699604743083,-4.12252964426878
3260,250,500,154,148,4,2,0,4,0,-0.488142292490119
3290,250,500,1,1,0,0,0,0,0,0
3310,250,500,1,0,0,1,0,0,0,0
3370,250,500,661,613,30,18,14,16,1.09303383766372,-1.42786561264822
3390,250,500,113,104,6,3,4,2,0.344861660079052,-0.0652173913043478
3420,250,500,170,160,8,2,3,5,0.374505928853755,-0.813241106719368
3480,250,500,0,0,0,0,0,0,0,0
3490,250,500,0,0,0,0,0,0,0,0
3520,250,500,1,1,0,0,0,0,0,0
3600,250,500,83,75,6,2,4,2,0.526679841897233,-0.185770750988142
3620,250,500,0,0,0,0,0,0,0,0
3640,250,500,12,11,1,0,1,0,0.0642292490118577,0
3680,250,500,0,0,0,0,0,0,0,0
3750,250,500,0,0,0,0,0,0,0,0
3780,250,500,4,4,0,0,0,0,0,0
3850,250,500,6,6,0,0,0,0,0,0
3870,250,500,4768,4471,236,61,128,108,11.2915019762846,-11.9940711462451
3880,250,500,1,1,0,0,0,0,0,0
3900,250,500,1,1,0,0,0,0,0,0
3930,250,500,107,102,2,3,1,1,0.0227272727272727,-0.0474308300395257
3940,250,500,4813,4555,173,85,87,86,9.20705807198918,-8.55686777215134
3960,250,500,27,26,1,0,0,1,0,-0.00296442687747039
3970,250,500,5,3,2,0,1,1,0.0533596837944664,-0.0563241106719368
3990,250,500,0,0,0,0,0,0,0,0
4020,250,500,983,927,35,21,19,16,1.56225296442688,-0.995059288537549
4021,250,500,11,10,1,0,1,0,0.00988142292490113,0
4030,250,500,8,8,0,0,0,0,0,0
4050,250,500,1244,1178,39,27,22,17,2.80623722569551,-1.53260869565217
4060,250,500,423,402,11,10,7,4,0.576086956521739,-0.318181818181818
4070,250,500,27,26,1,0,1,0,0.0731225296442688,0
4090,250,500,15594,14592,582,420,292,290,29.0686605845343,-29.4748845437611
4100,250,500,12,11,1,0,0,1,0,-0.0543478260869565
4110,250,500,14,14,0,0,0,0,0,0
4120,250,500,5612,5313,175,124,89,85,8.58498023715415,-8.64778404848077
4130,250,500,1032,956,66,10,26,40,2.06422924901186,-3.46837944664032
4140,250,500,2,2,0,0,0,0,0,0
4160,250,500,101,97,1,3,0,1,0,-0.160079051383399
4171,250,500,1,1,0,0,0,0,0,0
4200,250,500,410,384,17,9,8,9,0.636363636363636,-0.630434782608696
4210,250,500,11,11,0,0,0,0,0,0
4230,250,500,7072,6634,268,170,124,144,12.4497165852125,-14.0386195995283
4250,250,500,4,3,1,0,1,0,0.000988142292490168,0
4280,250,500,84,77,5,2,1,4,0.0553359683794466,-0.625494071146245
4290,250,500,1,1,0,0,0,0,0,0
4310,250,500,2,2,0,0,0,0,0,0
4320,250,500,135,125,9,1,4,5,0.454545454545455,-0.646245059288538
4330,250,500,33,31,2,0,1,1,0.0859683794466403,-0.177865612648221
4430,250,500,617,567,35,15,15,19,1.34387351778656,-2.10375494071146
4440,250,500,7782,7286,293,203,137,156,14.348814229249,-15.7934782608696
4470,250,500,1348,1218,102,28,45,57,5.27075098814229,-5.57411067193676
4480,250,500,147,138,6,3,4,2,0.282608695652174,-0.16600790513834
4520,250,500,8865,8343,294,228,159,135,15.7364958481791,-14.669328358265
4530,250,500,1,1,0,0,0,0,0,0
4540,250,500,892,828,54,10,24,30,2.37549407114625,-3.13636363636364
4560,250,500,13063,12057,818,188,380,438,36.7559288537549,-46.9051574226497
4570,250,500,201,183,12,6,4,8,0.423913043478261,-1.0701581027668
4580,250,500,19,17,1,1,1,0,0.105731225296443,0
4590,250,500,86,84,1,1,1,0,0.321146245059289,0
4610,250,500,13913,13011,492,410,232,260,20.9169960474308,-25.7164031620553
4620,250,500,942,884,36,22,18,18,1.59683794466403,-1.48679240973643
4630,250,500,0,0,0,0,0,0,0,0
4640,250,500,36,31,2,3,1,1,0.0237154150197628,-0.0128458498023715
4641,250,500,120,109,6,5,0,6,0,-0.307312252964427
4650,250,500,2471,2334,68,69,35,33,3.48315566517007,-4.32275280076196
4660,250,500,983,928,39,16,17,22,1.90415019762846,-3.07114624505929
4661,250,500,1243,1154,57,32,24,33,1.91501976284585,-4.04545454545455
4670,250,500,1862,1708,89,65,43,46,3.95750988142293,-4.49209486166008
4680,250,500,167,150,4,13,3,1,0.328063241106719,-0.118577075098814
4690,250,500,158,149,3,6,1,2,0.0918972332015811,-0.106719367588933
4691,250,500,12,11,0,1,0,0,0,0
4710,250,500,0,0,0,0,0,0,0,0
4740,250,500,4620,4206,256,158,121,135,13.0316205533597,-13.4629923000659
4750,250,500,1029,956,51,22,20,31,2.32509881422925,-2.92193675889328
4760,250,500,9,9,0,0,0,0,0,0
4770,250,500,31322,29469,1035,818,469,566,46.7947281937668,-54.7194000472773
4780,250,500,588,549,22,17,13,9,1.26383399209486,-1.03754940711462
4812,250,500,126,124,1,1,1,0,0.16600790513834,0
4813,250,500,49,48,0,1,0,0,0,0
4840,250,500,58,51,7,0,3,4,0.369565217391304,-0.327075098814229
4860,250,500,1997,1878,59,60,31,28,4.22727272727273,-2.48616600790514
4870,250,500,85,76,8,1,5,3,0.611660079051383,-0.449604743083004
4880,250,500,34479,31523,2207,749,1190,1013,124.978150801083,-99.2201119094556
4881,250,500,0,0,0,0,0,0,0,0
4890,250,500,2,2,0,0,0,0,0,0
4900,250,500,346,317,14,15,9,5,1.07411067193676,-0.5
4910,250,500,5,5,0,0,0,0,0,0
4920,250,500,49,49,0,0,0,0,0,0
4930,250,500,28097,26208,1077,812,521,552,52.0475158420392,-55.8360846171183
4940,250,500,4057,3757,142,158,68,73,6.25,-6.49209486166008
4950,250,500,22074,20533,867,674,409,455,42.0245425093165,-46.8247831763467
4960,250,500,0,0,0,0,0,0,0,0
4970,250,500,248,219,15,14,6,9,0.567193675889328,-1.00395256916996
4980,250,500,32689,30010,1409,1270,667,738,64.248022322959,-79.053040011269
5000,250,500,1,0,0,1,0,0,0,0
5010,250,500,13469,12363,602,504,299,302,31.852766798419,-30.5454545454546
5011,250,500,4012,3586,269,157,127,138,11.6185770750988,-15.246635151445
5040,250,500,37,36,1,0,0,1,0,-0.0533596837944665
5050,250,500,0,0,0,0,0,0,0,0
5060,250,500,2544,2372,97,75,46,51,4.65316205533597,-4.44071146245059
5070,250,500,7460,6950,336,174,165,171,16.1657473702147,-18.5376346127537
5080,250,500,234,217,8,9,3,5,0.24802371541502,-0.74802371541502
5100,250,500,1798,1679,66,53,31,35,3.07509881422925,-3.65612648221344
5110,250,500,27631,25469,1219,943,549,667,55.3606719367589,-69.9298418972332
5120,250,500,64,62,1,1,1,0,0.122529644268775,0
5130,250,500,4,4,0,0,0,0,0,0
5140,250,500,1,1,0,0,0,0,0,0
5150,250,500,0,0,0,0,0,0,0,0
5170,250,500,246,234,7,5,4,3,0.364624505928854,-0.410079051383399
5180,250,500,39,36,1,2,0,1,0,-0.123517786561265
5190,250,500,4981,4647,219,115,107,112,12.6848068021173,-10.6497227267602
5210,250,500,11,10,0,1,0,0,0,0
5220,250,500,0,0,0,0,0,0,0,0
5275,250,500,0,0,0,0,0,0,0,0
5280,250,500,22,19,3,0,1,2,0.0553359683794466,-0.274703557312253
5290,250,500,26119,24245,1339,535,664,673,69.9264501870313,-68.6665521587248
5300,250,500,64,61,3,0,2,1,0.218379446640316,-0.106719367588933
5330,250,500,197,169,25,3,8,17,0.553359683794466,-1.42391304347826
5360,250,500,0,0,0,0,0,0,0,0
5380,250,500,11,7,4,0,2,2,0.146245059288538,-0.0810276679841897
5390,250,500,0,0,0,0,0,0,0,0
5400,250,500,2226,2035,97,94,53,44,4.81225296442688,-3.95355731225297
5420,250,500,3477,3172,165,140,90,75,9.3743215752749,-8.13541361703859
5450,250,500,2,2,0,0,0,0,0,0
5460,250,500,738,652,65,21,33,32,3.58404484136813,-3.77667984189723
5470,250,500,0,0,0,0,0,0,0,0
5480,250,500,5,5,0,0,0,0,0,0
5500,250,500,4,4,0,0,0,0,0,0
5520,250,500,898,824,61,13,33,28,3.49703557312253,-2.75197628458498
5540,250,500,271,247,9,15,3,6,0.25197628458498,-0.563241106719368
5570,250,500,7,7,0,0,0,0,0,0
5580,250,500,1142,1044,73,25,29,43,2.80237154150198,-4.24802371541502
5590,250,500,6,6,0,0,0,0,0,0
5600,250,500,30361,27811,1624,926,832,789,90.9486445103748,-79.6789160165967
5610,250,500,834,758,49,27,25,24,2.11561264822134,-2.40612648221344
5620,250,500,568,524,27,17,15,12,1.84486166007905,-1.45158102766798
5630,250,500,11606,10789,471,346,224,246,22.2608695652174,-23.4100790513834
5650,250,500,1,1,0,0,0,0,0,0
5660,250,500,0,0,0,0,0,0,0,0
5670,250,500,249,231,13,5,6,7,1.0098814229249,-0.824110671936759
5671,250,500,721,677,19,25,7,12,0.618577075098814,-0.787549407114625
5690,250,500,92,84,8,0,3,5,0.206521739130435,-0.340909090909091
5730,250,500,290,266,13,11,5,8,0.296442687747036,-0.855731225296443
5738,250,500,24,20,4,0,2,2,0.201581027667984,-0.126482213438735
5750,250,500,0,0,0,0,0,0,0,0
5780,250,500,234,215,17,2,11,6,0.91205533596838,-0.264822134387352
5800,250,500,5,5,0,0,0,0,0,0
5810,250,500,24825,22779,1141,905,572,569,56.8692051501568,-64.0046189306644
5830,250,500,108,99,5,4,5,0,0.232213438735178,0
5840,250,500,842,794,23,25,13,10,1.03162055335968,-0.938735177865613
5850,250,500,56,49,6,1,5,1,0.890316205533597,-0.0395256916996047
5860,250,500,3,3,0,0,0,0,0,0
5870,250,500,10909,10121,403,385,200,203,20.5425885298831,-20.1804690689428
5880,250,500,972,879,60,33,31,29,3.04306343158142,-2.49901185770751
5900,250,500,311,288,14,9,6,8,0.692687747035573,-0.936758893280633
5910,250,500,51,48,1,2,0,1,0,-0.0849802371541502
5911,250,500,20,20,0,0,0,0,0,0
5920,250,500,2,2,0,0,0,0,0,0
5930,250,500,28359,26335,1172,852,621,548,61.9286022402939,-51.9300210255488
5940,250,500,36,32,2,2,0,2,0,-0.226284584980237
5950,250,500,3225,3016,121,88,65,56,7.47924901185771,-5.70557943162702
5960,250,500,686,636,33,17,15,18,1.12747035573123,-1.63833992094862
5970,250,500,3021,2813,129,79,61,68,6.2425540417965,-6.27732943252497
5980,250,500,25535,23374,1326,835,664,660,68.5798145713577,-68.7148877073324
5990,250,500,146,132,8,6,2,6,0.144268774703557,-0.633399209486166
6010,250,500,378,337,28,13,7,21,0.534584980237154,-2.15118577075099
6040,250,500,3642,3361,172,109,79,93,8.29940711462451,-9.59683794466403
6050,250,500,64,59,2,3,1,1,0.0108695652173913,-0.108695652173913
6070,250,500,1145,1061,51,33,27,24,1.6181579177778,-2.4604743083004
6080,250,500,5208,4934,142,132,68,74,7.17822061027208,-7.72727272727273
6090,250,500,3,3,0,0,0,0,0,0
6100,250,500,2819,2646,95,78,49,46,5.27766798418972,-4.62451984807074
6110,250,500,1666,1514,99,53,37,62,3.50098814229249,-7.31521739130435
6120,250,500,1320,1254,35,31,18,17,1.5701581027668,-1.449604743083
6121,250,500,0,0,0,0,0,0,0,0
6130,250,500,28787,26843,1192,752,582,609,57.2521887860963,-62.017278900748
6140,250,500,5680,5280,225,175,111,113,10.9614624505929,-10.0578162140806
6150,250,500,458,415,28,15,18,10,1.67201392507867,-1.48320158102767
6160,250,500,24,23,1,0,1,0,0.058300395256917,0
6170,250,500,275,260,6,9,3,3,0.293478260869565,-0.588932806324111
6190,250,500,6783,6339,279,165,140,138,15.1511992015744,-13.2495263192857
6200,250,500,5,5,0,0,0,0,0,0
6220,250,500,96,91,3,2,1,2,0.113636363636364,-0.265810276679842
6240,250,500,21115,19471,913,731,492,420,49.5059803792775,-40.4021739130435
6260,250,500,2,2,0,0,0,0,0,0
6270,250,500,5818,5448,218,152,105,113,11.3221343873518,-12.1492842658329
6280,250,500,702,655,26,21,13,13,1.38339920948617,-1.31324110671937
6290,250,500,327,305,14,8,3,11,0.355731225296443,-1.07016274250579
6291,250,500,164,152,6,6,3,3,0.447628458498024,-0.232213438735178
6292,250,500,108,100,7,1,3,4,0.483201581027668,-0.169960474308301
6310,250,500,4193,3825,275,93,143,130,13.2776679841897,-12.3853754940711
6320,250,500,29,27,0,2,0,0,0,0
6330,250,500,34,34,0,0,0,0,0,0
6340,250,500,2,2,0,0,0,0,0,0
6360,250,500,891,822,36,33,18,18,1.63142292490119,-2.11561264822134
6370,250,500,67,57,6,4,4,2,0.316205533596838,-0.383399209486166
6390,250,500,25,23,1,1,0,1,0,-0.24604743083004
6410,250,500,11,10,1,0,0,1,0,-0.0770750988142292
6420,250,500,4,3,1,0,0,1,0,-0.0820158102766799
6430,250,500,3,3,0,0,0,0,0,0
6440,250,500,30,26,0,4,0,0,0,0
6450,250,500,364,335,17,12,12,5,1.22233201581028,-0.407114624505929
6460,250,500,259,240,7,12,2,5,0.274703557312253,-0.33201581027668
6470,250,500,1,1,0,0,0,0,0,0
6480,250,500,1047,961,57,29,25,32,2.10079051383399,-3.56818181818182
6520,250,500,9626,8994,336,296,148,188,13.741148988422,-18.1725858878782
6540,250,500,141,132,7,2,6,1,0.825098814229249,-0.345849802371542
6550,250,500,533,485,32,16,20,12,2.06620553359684,-1.61363636363636
6556,250,500,0,0,0,0,0,0,0,0
6560,250,500,686,620,34,32,14,20,0.855042825593006,-2.30632411067194
6570,250,500,362,326,19,17,8,11,0.868577075098814,-0.998527920728017
6580,250,500,3,3,0,0,0,0,0,0
6590,250,500,2806,2594,123,89,64,58,6.92193675889328,-6.51877470355731
6610,250,500,4,4,0,0,0,0,0,0
6620,250,500,182,171,11,0,6,5,0.855731225296443,-0.49604743083004
6630,250,500,135,128,4,3,1,3,0.0444664031620554,-0.123517786561265
6640,250,500,23,21,1,1,1,0,0.0177865612648221,0
6650,250,500,61,58,2,1,1,1,0.122529644268775,-0.110671936758893
6670,250,500,649,603,32,14,14,18,1.41304347826087,-1.77272727272727
6680,250,500,88,79,7,2,6,1,0.797430830039526,-0.124505928853755
6690,250,500,27,25,2,0,1,1,0.160079051383399,-0.0899209486166008
6710,250,500,1825,1717,72,36,35,37,3.23122529644269,-2.38044064550523
6720,250,500,0,0,0,0,0,0,0,0
6730,250,500,580,540,26,14,13,13,0.941699604743083,-1.11363636363636
6740,250,500,9976,9252,394,330,194,199,18.7580342178199,-21.4481394987031
6750,250,500,52,45,6,1,3,3,0.208498023715415,-0.153162055335968
6760,250,500,36,34,0,2,0,0,0,0
6770,250,500,479,441,21,17,14,7,1.49802371541502,-0.793179190208456
6780,250,500,0,0,0,0,0,0,0,0
6790,250,500,182,174,5,3,0,4,0,-0.448616600790514
6800,250,500,323,304,12,7,8,4,0.83498023715415,-0.303359683794467
6810,250,500,26934,25037,1068,829,512,555,51.0109320795954,-56.5658444276023
6830,250,500,4548,4182,200,166,92,108,9.79644268774704,-11.6391352487639
6840,250,500,918,865,25,28,14,11,1.49209486166008,-0.977272727272727
6850,250,500,52,46,4,2,3,1,0.204545454545455,-0.260869565217391
6860,250,500,2,2,0,0,0,0,0,0
6870,250,500,3106,2883,124,99,56,67,5.92343106007308,-8.37155297922538
6880,250,500,2,2,0,0,0,0,0,0
6882,250,500,18942,17371,947,624,447,500,46.6166007905138,-50.9644268774704
6900,250,500,3,2,1,0,1,0,0.0286561264822134,0
7000,250,500,0,0,0,0,0,0,0,0
7020,250,500,162,144,13,5,5,8,0.343873517786561,-1.08893280632411
7030,250,500,11355,10328,771,256,403,367,39.9515827370455,-35.4211049079799
7040,250,500,16900,15791,637,472,318,319,34.1463012245501,-30.3038975882644
7050,250,500,9540,8978,293,269,145,146,13.9883581543245,-14.1581027667984
7070,250,500,21,21,0,0,0,0,0,0
7100,250,500,1,1,0,0,0,0,0,0
7130,250,500,61,53,7,1,2,5,0.123517786561265,-0.426877470355731
7150,250,500,332,306,19,7,11,8,0.665116752518448,-0.487191623480223
7170,250,500,2,2,0,0,0,0,0,0
7180,250,500,10757,9689,859,209,398,459,39.4160079051383,-49.0054722668159
7190,250,500,156,140,14,2,9,5,0.656126482213439,-0.345849802371541
7210,250,500,15138,13976,899,263,418,479,41.253641414954,-48.4828275518516
7221,250,500,85,73,12,0,5,7,0.205533596837945,-0.757905138339921
7222,250,500,233,216,14,3,5,9,0.226284584980237,-0.817193675889328
7240,250,500,250,233,14,3,9,5,0.561264822134387,-0.362648221343874
7250,250,500,96,87,3,6,1,2,0.146245059288538,-0.145256916996047
7260,250,500,28,25,2,1,1,1,0.0365612648221345,-0.0671936758893281
7270,250,500,3394,3182,165,47,81,84,7.27964567916032,-9.44247775701314
7280,250,500,657,600,54,3,25,28,2.14229249011858,-2.98517786561265
7290,250,500,59,57,1,1,0,1,0,-0.000988142292490057
7300,250,500,6,5,1,0,0,1,0,-0.0741106719367589
7310,250,500,17358,16135,810,413,448,361,46.7453650320216,-35.5070292588892
7315,250,500,0,0,0,0,0,0,0,0
7320,250,500,10,8,1,1,1,0,0.184782608695652,0
7330,250,500,10,10,0,0,0,0,0,0
7331,250,500,7,7,0,0,0,0,0,0
7340,250,500,1,1,0,0,0,0,0,0
7350,250,500,8706,8161,360,185,167,193,15.9530684913377,-20.0855061759814
7360,250,500,5858,5500,232,126,115,115,13.5025834394032,-11.1868038254899
7380,250,500,290,272,16,2,4,12,0.25098814229249,-0.711462450592885
7410,250,500,72,67,3,2,2,1,0.0820158102766799,-0.0978260869565217
7420,250,500,23,22,1,0,1,0,0.0474308300395258,0
7430,250,500,12,10,1,1,1,0,0.0671936758893281,0
7460,250,500,51,48,2,1,0,2,0,-0.233201581027668
7470,250,500,0,0,0,0,0,0,0,0
7480,250,500,117,103,7,7,4,3,0.575098814229249,-0.41106719367589
7490,250,500,351,311,36,4,22,14,2.35770750988142,-1.17691362488434
7510,250,500,4049,3684,236,129,118,117,11.594461247203,-13.2082454589127
7520,250,500,10,10,0,0,0,0,0,0
7540,250,500,32,31,0,1,0,0,0,0
7550,250,500,12628,11766,544,318,281,262,27.655138339921,-26.7878433012453
7560,250,500,3538,3312,143,83,69,74,7.18037027802833,-6.79990326144346
7570,250,500,12,10,1,1,1,0,0.117588932806324,0
7580,250,500,752,705,27,20,16,11,1.79743083003953,-1.3903162055336
7590,250,500,1173,1101,47,25,25,22,2.37351778656126,-1.97430830039526
7610,250,500,36113,33095,1960,1058,1009,948,109.171179244143,-93.8153759491919
7630,250,500,84,71,10,3,3,7,0.300395256916996,-0.689723320158103
7660,250,500,12171,11234,701,236,361,340,36.4213444828936,-35.4716865072879
7670,250,500,40,40,0,0,0,0,0,0
7680,250,500,261,242,12,7,5,7,0.268774703557312,-0.66205533596838
22860,250,500,23,19,4,0,3,1,0.274703557312253,-0.0207509881422925
